Uuid,Void/Retire,Name,Concept Drug,Concept Dosage Form,Strength,_version:1
c9550f45-fc3f-41d8-9abe-e54292b06414,0,"Carvedilol 12,5mg ",Carvedilol,Comprimé(s),"12,5mg ",
78b74d90-f27d-4b5a-902d-c56c704483a1,0,Carvedilol 25mg,Carvedilol,Comprimé(s),25mg,
690cf2b9-7fb8-4ba5-8dc4-faa94aeb35ac,0,"Carvedilol 6,25mg ",Carvedilol,Comprimé(s),"6,25mg",
8817728f-1bde-48a0-9814-01b0e3789969,0,Cefotaxime 1000mg injection,Cefotaxime,ml,1000mg,
ffc1623b-7ea4-4bd9-8855-27d14e919d4e,0,Cefotaxime 500mg injection,Cefotaxime,ml,500mg,
9e3027e2-f533-4f83-ae88-ca7185d514f9,0,"Ceftriaxone 1000mg/3,5ml injection",Ceftriaxone,ml,"1000mg/3,5ml",
8a30cef4-3d0d-4c21-85c7-380f6290c132,0,"Ceftriaxone 250mg/ml, 500mg/2ml injection",Ceftriaxone,ml,250mg/ml,
990016b3-e455-4ed8-aefa-372f4bab1acd,0,"Ceftriaxone Disodique, 1g Ampoule(s)",Ceftriaxone,Ampoule(s),1g,
c6c8f975-473d-4c2b-b668-7f42a80ed9c9,0,Cefuroxime 125mg/5ml sirop,Cefuroxime,ml,125mg/5ml,
4f14e0f0-2cb7-4ddd-a2be-e5c1fc1162c6,0,Cefuroxime 250mg,Cefuroxime,Comprimé(s),250mg,
6b0c1415-10b3-4632-a759-4bad343a7fb4,0,Charbon activé 125mg capsule,Activated Carbon,Comprimé(s),125mg,
57ce2e69-1749-4a11-bc74-173979a5b003,0,Charbon activé 50g,Activated Carbon,mg,50g,
bdf013cb-91db-40b5-99c5-f9f1ae78a8dc,0,Chlorambucil 2mg,Chlorambucil,Comprimé(s),2mg,
656afcf3-2217-475b-bceb-48daf04dbc27,0,"Chloramphénicol 250mg, sous blsiter ",Chloramphenicol,Capsule(s),250mg,
4eb36f18-e206-440e-8140-ba5b4b23bf54,0,"Chloramphénicol Huileux, 500mg, 2ml Ampoule(s)",Chloramphenicol,Ampoule(s),500mg,
e1244085-f16c-4781-a8b9-2f1319e2a4e6,0,Chloramphénicol Succinate Sodique PPI 1g vial,Chloramphenicol,ml,1g,
d6868d5e-abfe-4509-b009-12f7973c8c36,0,Chlorhexidine digluconate 20% solution,Chlorhexidine Digluconate,ml,20%,
96f76192-2b68-4c9a-a5bf-9a2ae75448c9,0,Chlorhexidine digluconate 5% solution,Chlorhexidine Digluconate,ml,5%,
c16a6c6d-6c89-4898-81c4-2e0d05ec247e,0,Chlorphéniramine 10mg/ml injection,Chlorpheniramine,ml,10mg/ml,
de6d6fe6-77c3-4b90-89f6-81ea9a613fa6,0,"Chlorpheniramine Maléate 4mg, sous blister ",Chlorpheniramine Maleate,Comprimé(s),4mg,
1ea7e833-d8ec-4ecc-ba70-bb70f8bbf7b6,0,Chlorpromazine 25mg/ml 50mg/2ml Ampoule(s),Chlorpromazine,Ampoule(s),25mg/ml,
517cb3a8-a05a-4993-949f-59afd19dd001,0,Chlorpromazine 25mg/ml/2ml injection,Chlorpromazine,ml,25mg/ml,
dcc76540-ed12-4eed-b132-1c61cd897d0a,0,Chlorpromazine 25mg/5ml sirop,Chlorpromazine,ml,25mg/5ml,
efb4bbe5-0ad6-4914-996a-4bd7cac2b683,0,Chlorpromazine 100mg,Chlorpromazine,Comprimé(s),100mg,
46fb6db5-4f62-4e17-8354-2b91baad0156,0,Chlorpromazine 10mg,Chlorpromazine,Comprimé(s),10mg,
bebfcc68-3635-45cf-b4cb-27ef225bd589,0,Chlorpromazine 25mg,Chlorpromazine,Comprimé(s),25mg,
7e2c3042-abdd-485e-a16f-752b01950242,0,Chlorpromazine 50mg,Chlorpromazine,Comprimé(s),50mg,
9a58f1a3-842c-429a-8d3f-9f743991e69e,0,Chlorure de potassium 10%/1g/10ml injection,Potassium Chloride,ml,1g/10ml,
ac42e065-5137-4b0b-8f69-402bd0be1130,0,Chlorure de potassium 600mg,Potassium Chloride,Comprimé(s),600mg,
39c9741f-2ef2-469a-b28d-86e96b50bc4e,0,Chlorure de Sodium 1g/10ml injection,Sodium Chloride,ml,1g/10ml,
b9b620a0-754d-45b4-ba2c-b7195b467a30,0,"Chlorure de sodium 0,01% Ampoule(s) auto-cassable",Sodium Chloride,Ampoule(s),0.01%,
9339d340-911d-400d-9fba-9227b78b8c3e,0,"Chlorure de sodium (Nacl) 0,9%/250ml solution",Sodium Chloride,ml,"0,9%/250ml",
406a7bc4-45cc-462f-9a9b-e1df266f630c,0,"Chlorure de sodium (Nacl) 0,9%/500ml solution",Sodium Chloride,ml,"0,9%/500ml",
b55bd737-8239-47d5-87c8-75cfca9c7391,0,Cinnarizine 15mg,Cinnarizine,Comprimé(s),15mg,
9f2a4c0d-9dd3-415e-a8a8-b64c119820d2,0,Ciprofloxacine 250mg/5ml susp.,Ciprofloxacin,ml,250mg/5ml,
a8bc5884-6f25-4b4b-950e-8c2f3a1f3f63,0,Ciprofloxacine 2mg/ml injection,Ciprofloxacin,ml,2mg/ml,
76aec8a9-6933-4a35-ba97-f4f144993e67,0,Ciprofloxacine 500mg,Ciprofloxacin,Comprimé(s),500mg,
be6bf2cd-80e7-4afb-98d8-774837662999,0,"Ciprofloxacine 0,3% collyre",Ciprofloxacin,Goutte(s),0.30%,
85dedb92-0a0c-49f0-8d82-377678d68b49,0,Cisplatine 25mg/FL injection,Cisplatin,ml,25mg/FL,
8704cb71-4bc3-4223-8a38-af6fca924b29,0,Cisplatine 50mg injection,Cisplatin,ml,50mg,
0b1fe21c-1242-4b69-8471-acbb8892cafb,0,Clarythromycine 250mg,Clarithromycin,Comprimé(s),250mg,
af878054-20e2-4fff-a790-c7cbc6a9436b,0,Clarythromycine 500mg,Clarithromycin,Comprimé(s),500mg,
33a18852-e86a-434b-8385-8386e1e09ca8,0,Clindamycine 150mg,Clindamycin,Capsule(s),150mg,
16a2ba4a-c31f-4cb7-a236-a2ef694bc9d8,0,Clindamycine 300mg,Clindamycin,Capsule(s),300mg,
e664b516-1a46-4809-b4a7-3ec86f1ed610,0,Clofazimine 100mg,Clofazimine,Capsule(s),100mg,
84b1354e-5a02-4d82-81cd-e45707d6e041,0,Clofazimine 50mg,Clofazimine,Capsule(s),50mg,
f6080364-a195-4691-8eb6-f22810e59a11,0,Clomipramine 25mg/ml injection,Clomipramine,ml,25mg/ml,
d2401c11-f8c5-4e33-bc18-64cf4f7608d4,0,Clomipramine 10mg,Clomipramine,Comprimé(s),10mg,
217f013c-5bdc-4b6d-b6bf-013096524ec1,0,Clomipramine 25mg,Clomipramine,Comprimé(s),25mg,
fcf20006-6345-431e-a496-62d6fc1afee6,0,"Clonazepam 0,1mg Goutte(s)",Clonazepam,Goutte(s),"0,1mg",
7acd178b-c1a1-47fb-a7c7-7125f2329aba,0,Clonazepam 1mg injection,Clonazepam,ml,1mg,
9e190179-63ef-409c-b06b-7d0458cd2624,0,Clonazepam 2mg,Clonazepam,Comprimé(s),2mg,
e8f4e3d1-96f8-4e8e-881e-9be982a14dac,0,"Clonidine 0,15mg/ml injection",Clonidine,ml,"0,15mg/ml",
aa41a9ef-1d58-4afc-a8e8-6c5c7934cfd2,0,"Clonidine 0,15mg ",Clonidine,Comprimé(s)," 0,15mg ",
752978ac-eeff-409b-8e7c-37438cdb5ed8,0,Clotrimazole 500mg  vaginal,Clotrimazole,Comprimé(s),500mg,
4ca76006-eb9a-405c-878f-532090a94dae,0,"Cloxacilline 500mg/2,5ml, 1000mg/5ml injection",Cloxacillin,ml,"500mg/2,5ml",
76ec32eb-4f29-4b04-9cd9-a40429faf172,0,Cloxacilline solution 125mg/5ml injection,Cloxacillin,ml,125mg/5ml,
7e45eb0b-9a39-4b20-9e47-524306b60eb6,0,"Cloxacilline 250mg, sous blister ",Cloxacillin,Comprimé(s),250mg,
a6561dd6-3021-4cde-8fcd-ed42b0cb61f5,0,"Cloxacilline 250mg, sous blister, ",Cloxacillin,Capsule(s),250mg,
74718856-61f2-4085-a0c8-c2e355a61fe4,0,Cloxacilline 500mg,Cloxacillin,Capsule(s),500mg,
7d571562-f3ab-427f-b034-fbe46e94955f,0,Cloxacilline PPI 500mg vial,Cloxacillin,ml,500mg,
cc4262be-8c54-4a94-99b0-29d4d1ad2490,0,Codéine+Paracétamol 20mg+400mg,Codeine + Paracetamol,Comprimé(s),20mg+400mg,
d0259e19-3215-4089-8db1-2c823c032df8,0,Codeïne Phosphate 30mg,Codeine Phosphate,Comprimé(s),30mg,
81179c58-c2fb-48ec-b87d-5bc2ec83660b,0,Colchicine 500mg,Colchicine,Comprimé(s),500mg,
1008b510-7053-4f4a-9283-ca903adca6be,0,Complexe vitaminique B1 B6 B12 10mg injection,Vitamin Complex B1 B6 B12,ml,10mg,
acca9735-a1e0-4b4a-91bd-fd13e1862fe7,0,Complexe vitaminique B1 B6 B12 15mg,Vitamin Complex B1 B6 B12,Comprimé(s),15mg,
0744300e-93f9-4f9d-850d-30a64e33ad39,0,crème Aqueuse Fl/250g crème,Aqueous Cream,Application,Fl/250g,
17851f50-c090-48fd-8250-afd8a20ab5a6,0,Cromoglycate disodique 1% collyre,Disodium Cromoglycate,Goutte(s),1%,
b7f85b08-b9e2-44ae-b422-fdef377d8fbc,0,Cromoglycate disodique 20mg solution pour nébulisation,Disodium Cromoglycate,Bouffée(s),20mg,
beed3638-873b-4420-87ca-0e43aa44eb99,0,Crotamiton 4g/40g (1%) crème,Crotamiton,Application,4g/40g,
55315885-dafa-4ebd-a8f4-1e7255a15676,0,"Cyanocolamine (Vit. B12) 1mg/ml, 1ml Ampoule(s)",Cyanocolamine (Vit B12),Ampoule(s),1mg/ml,
b604a922-a48c-4d31-aa91-741d04346f45,0,Cyclocérine 1g  ou,Cyclocérine,Capsule(s),1g,
f68e1ff0-0b23-4d5f-bfdc-0c7c30f5f886,0,"Cyclopentolate 0,5% collyre",Cyclopentolate,Goutte(s),0.50%,
08927574-d06a-4b8b-a9ac-51ee233c0703,0,Cyclophosphamide 500mg/FL injection,Cyclophosphamide,ml,500mg/FL,
eb3231d8-072c-48a3-a697-2ca5702dc783,0,Cyclophosphamide 250mg,Cyclophosphamide,Comprimé(s),250mg,
12df64e3-d590-4d1c-ad90-3b6195443329,0,Cyclosporine 25mg,Cyclosporine,Capsule(s),25mg,
b769a425-29b9-479a-8766-1e09b64b8bb2,0,Cyprotérone 100mg,Cyproterone,Comprimé(s),100mg,
24404a5b-381c-4764-b021-93b0acbfce9e,0,Cyprotérone 50mg,Cyproterone,Comprimé(s),50mg,
1a253423-7fc6-439d-bf85-0f5cade20b94,0,Cytarabine 100mg injection,Cytarabine,ml,100mg,
4a2b4375-69a5-41ba-a78d-062715779915,0,Cytotec 200mg,Cytotec,Comprimé(s),200mg,
005d5697-39bf-487b-b515-98ce45cc22c4,0,Dacarbazine 100mg/FL injection,Dacarbazine,ml,100mg/FL,
974ffa1f-3925-4cae-b2b2-1e2f90509778,0,Dantrolène 25mg injection,Dantrolene,ml,25mg,
bc060413-f972-472d-88a6-1ddbc5e4f4d4,0,Dantrolène 50mg injection,Dantrolene,ml,50mg,
cbdbe3dc-2a4a-4729-b06d-72ce87d97e5c,0,Dapsone 25mg,Dapsone,Comprimé(s),25mg,
cd657ee2-2f5e-4f5e-851d-968c9beb97f4,0,Dapsone 50mg,Dapsone,Comprimé(s),50mg,
e34b5cdc-1435-482d-959a-0db5e92d507c,0,Daunorubicine 20mg/FL injection,Daunorubicin,ml,20mg/FL,
04963ee4-4604-4074-8fb3-af19f42fb40b,0,Deferrioxamine (chelateur du fer) 100mg/ml injection,Desferrioxamine,ml,100mg/ml,
5026852b-f285-4732-abad-489b656ef40f,0,Dermobacter solution mous. pour application locale FL/300ml,Dermobacter,ml,FL/300ml,
ac58fe11-b9c2-4a67-a1ef-fd2133ce5a7c,0,Dexamethasone+Néomycine+polymyxine B (3mg+10 500UI+18000UI)/3ml collyre,Dexamethasone,Goutte(s),3mg+10 500UI+18000UI,
7249c3e4-f919-4ccc-b396-8ae7566006eb,0,Dexamethasone+Néomycine+polymyxine B pommade,Dexamethasone,Application,,
39414cf3-0c4c-474d-b6f5-ab4470519afa,0,Dexaméthasone+framycétine (5mg+31 500UI)/5ml collyre,Dexamethasone,Goutte(s),5mg+31 500UI,
818add3c-5e27-404b-a63e-5880a002386d,0,Dexaméthasone 4mg/ml injection,Dexamethasone,ml,4mg/ml,
2d799342-892a-40ed-933c-c31fcb90c4a8,0,"Dexaméthasone 0,5mg ",Dexamethasone,Comprimé(s),"0,5mg ",
1a02920b-67e3-4ab2-a797-b929189828e3,0,"Dexaméthasone 5mg, sous blister ",Dexamethasone,Comprimé(s),5mg,
17566d31-2173-4953-877b-2a82c093af63,0,Dexamethasone phosphate sodique 4mg/ml 1ml Ampoule(s),Dexamethasone Sodium Phosphate,Ampoule(s),4mg/ml 1ml,
c5e2457f-fecf-497f-a625-619175da2549,0,Dextrométhophane 5mg/ml injection,Dextrométhophane,ml,5mg/ml,
88587b35-b869-45b5-8c38-11b2c90372bb,0,Dextrométhophane 15mg/ml solution buvable,Dextrométhophane,ml,15mg/ml,
7f97b227-afef-408a-b4fb-68f458d5be4c,0,Dextrométhophane 4mg,Dextrométhophane,Comprimé(s),4mg,
14a4ec7c-4028-472a-9f85-42ba2fa3ea93,0,Diazepam 10mg/2ml Ampoule(s),Diazepam,Ampoule(s),10mg/2ml,
38b56fd6-7789-4627-baf6-1724fedcfba1,0,Diazepam 5mg/ml Ampoule(s),Diazepam,Ampoule(s),5mg/ml,
b6c3a432-3038-4d6d-a704-f8fcfa943dba,0,"Diazepam 5mg, sous blister ",Diazepam,Comprimé(s),5mg,
f9a7a8e8-8599-4af9-a607-6a8e3937c6a3,0,Diazépam 5mg/ml/2ml injection,Diazepam,ml,5mg/ml,
eb34afbb-edd5-48fd-8d36-dd19c5eff331,0,"Diazépam 5mg/ml/0,5ml gel ou solution par voie rectale",Diazepam,ml,5mg/ml,
4027ee86-9e15-4ac2-8e6f-002ffc7c3905,0,Diclofénac 75mg/ml injection,Diclofenac,ml,75mg/ml,
5e4bd1e8-3a33-4190-96b0-9140202801b8,0,Diclofénac 25mg,Diclofenac,Comprimé(s),25mg,
91a107cc-56c6-4e2b-a3c8-65de210950c9,0,Diclofénac 50mg,Diclofenac,Comprimé(s),50mg,
50dd1890-30e4-4849-b8da-6360752f77a8,0,Diclofénac Sodique 25mg/ml Ampoule(s),Diclofenac Sodium,Ampoule(s),25mg/ml,
b5370e81-a74c-47ca-9971-d9ac0107f1e7,0,Diclofénac Sodique 75mg/3ml Ampoule(s),Diclofenac Sodium,Ampoule(s),75mg/3ml,
e7481e2b-9704-4ae0-ade0-aea98334a819,0,Diclofénac Sodique 50mg sous blister,Diclofenac Sodium,Comprimé(s),50mg,
65758339-1c9b-4fff-adcc-b6364fcfb563,0,"Diethylcabamazine Citrate 50mg, sous blister ",Diethylcabamazine Citrate,Comprimé(s),50mg,
cbb0d644-e2f7-440f-91c9-b4b3b10e18a2,0,Diéthylcarbamazine 100mg,Diethylcarbamazine,Comprimé(s),100mg,
5ad558ee-f4b7-4310-a212-4f5639f801bd,0,"Diféuines (I, II et  III) 23mg+32mg+54mg sirop",Diféuines,ml,23mg+32mg+54mg,
fe0488d0-918b-44c3-a37f-b11678dd39f8,0,Digoxine 250µg/ml Ampoule(s),Digoxin,Ampoule(s),250µg/ml,
fe486aea-68e4-4026-b142-b703b054676b,0,Digoxine 500µg/2ml Ampoule(s),Digoxin,Ampoule(s),500µg/2ml,
427c81a5-8c88-402b-845f-23313adb7c4f,0,Digoxine 250µg/ml 2ml injection,Digoxin,ml,250µg/ml,
61f608eb-2fd0-421b-a156-2a11588f1fff,0,Digoxine 50µg/ml sirop,Digoxin,ml,50µg/ml,
3fb25c98-6475-4060-b4d3-d791c493bff7,0,"Digoxine 0,25mg ",Digoxin,Comprimé(s),"0,25mg ",
3f55c9b0-e2fc-4743-b5ec-a9af230626ce,0,"Digoxine 250µg, sous blister ",Digoxin,Comprimé(s),250µg,
1bf430c7-7f74-471f-bb90-0c81a74ff52c,0,Dihydralazine 200mg injection,Dihydralazine,ml,200mg,
ae6c8dfe-ab7c-4537-9b47-35bc91470378,0,Dihydralazine 20mg/ml 1ml Ampoule(s),Dihydralazine,Ampoule(s),20mg/ml,
b1e32bfe-2ec4-4a1b-a594-b0e5916b4984,0,Dinitrate d’isosorbide 5mg,Isosorbide Dinitrate,Comprimé(s),5mg,
8c70b1ef-7bf5-4198-9c29-25102b74b294,0,Diosmectite 3g gel en Sachet(s),Diosmectite,Sachet(s),3g,
c48694b5-b39b-4f65-b4ca-ad9e500ed01f,0,Dioxyde de carbone inhalation,Carbon Dioxide Inhalation,Bouffée(s),,
8e5f2ad8-cead-47d4-9046-7582be004d6e,0,Dobutamine 250mg/20ml injection,Dobutamine,ml,250mg/20ml,
b874fa9e-92fa-4de0-8688-dfbce0fbb33c,0,"Docétaxel 20mg/0,5ml injection",Docetaxel,ml,"20mg/0,5ml ",
cced87fa-0ad3-4c9c-91ae-58290d2bb291,0,Docétaxel 80mg/2ml solution à diluer,Docetaxel,ml,80mg/2ml,
7833f1fb-59f2-433b-91e7-8926d3055cf5,0,Dompéridone 10mg,Domperidone,Comprimé(s),10mg,
d0e31db9-d57d-4479-ad2a-bd4a4c1c31ff,0,Dopamine 40mg/ml 5ml injection,Dopamine,ml,40mg/ml,
69741e76-2fd9-48f3-8a41-c7c4276db6c0,0,Dopamine Chlorhydrate 40mg/ml Ampoule(s),Dopamine Hydrochloride,Ampoule(s),40mg/ml,
93a1a609-a3a9-4699-9629-74bc9dab6aeb,0,Dopamine Chlorhydrate 200mg/5ml Ampoule(s),Dopamine Hydrochloride,Ampoule(s),200mg/5ml,
72b3b5e6-09eb-4f8e-a3d6-829ecf483d84,0,Doxorubicine 2mg/ml injection,Doxorubicin,ml,2mg/ml,
83c3cc91-0421-4fa6-8af7-4f3ff9d4c86d,0,Doxycycline 100mg,Doxycycline,Comprimé(s),100mg,
8b538eb7-b290-4b19-8805-037f61edfc1f,0,Doxycycline 250mg,Doxycycline,Comprimé(s),250mg,
93000b69-434c-4246-876f-e804793fabfe,0,Doxycycline 500mg,Doxycycline,Comprimé(s),500mg,
9c381731-4157-429d-850a-e4af8a7a40f8,0,"Doxycycline Chlorhydrate 100mg, sous blister ",Doxycycline Hydrochloride,Comprimé(s),100mg,
f2cf3f5b-f734-4660-8348-90ce0d372ec6,0,Dropéridol 5mg/ml 10ml injection,Droperidol,ml,5mg/ml,
736a4e98-b223-4f1b-bec0-ffd120988277,0,Drotaverine Butylscopolaminebromide injection,Drotaverine Butylscopolaminebromide,ml,,
fd1aedcf-570d-47b7-a283-4913c3102a0f,0,Drotaverine Butylscopolaminebromide 40mg,Drotaverine Butylscopolaminebromide,Comprimé(s),40mg,
800d8946-a8a9-4dcb-98dd-bd9f88809e6a,0,Eau pour préparation injectable (EPPI) 10ml injection ou flapule,Water For Injection (EPPI),ml,10ml,
80b2488f-9a8c-4542-9e79-f00ef4b75c79,0,Eau pour préparation injectable (EPPI) 2ml injection ou flapule,Water For Injection (EPPI),ml,2ml,
704940d2-0cfc-43f2-b8a1-fce049a1affd,0,Eau pour préparation injectable (EPPI) 5ml injection ou flapule,Water For Injection (EPPI),ml,5ml,
a43a874b-3190-445c-a5f3-e4773d973b76,0,Eflonitine 200mg/100ml injection,Eflonitine,ml,200mg/100ml,
c620fc55-33ea-43da-9281-22c74f79531d,0,Enalapril 5mg,Enalapril,Comprimé(s),5mg,
9fb0d44b-146d-4099-b4ae-7e7afd046daf,0,"Enoxaparine  4 000UI/0,4ml injection",Enoxaparin,ml,"4 000UI/0,4ml ",
2bc3426b-41e2-44ce-b9de-5ff07f2b859e,0,Enoxaparine 10 000UI/1ml injection,Enoxaparin,ml,10 000UI/1ml,
21053c76-ea54-4b8b-8f21-28048fbeb81e,0,"Enoxaparine 2 000UI/0,2ml injection",Enoxaparin,ml,"2 000UI/0,2ml ",
6c14839a-0ac3-4c06-b61c-a1a90ea639a4,0,"Enoxaparine 6 000UI/0,6ml injection",Enoxaparin,ml,"6 000UI/0,6ml ",
c9b73249-35d0-49b9-a7fe-f194a2fae9ce,0,"Enoxaparine 8 000UI/0,8ml injection",Enoxaparin,ml,"8 000UI/0,8ml ",
e2882d65-1fc0-43b6-a0ca-29fc1f3ca3f1,0,Eosine 1% solution alcoolique,Eosin,ml,1%,
6a6cf902-b68a-4639-95d8-f8cdc2644305,0,Ephédrine+Acide benzoïque (200mg+1g)/100ml Goutte(s) nasales,Ephedrine,Goutte(s),200mg+1g,
9ba5da85-65f4-4ab3-a47f-7555298b0c83,0,Ephédrine 30mg/ml  injection,Ephedrine,ml,30mg/ml,
0bd22ba3-bf59-46eb-bc39-90eb4cbf2516,0,"Epinephrine 0,01% Goutte(s) nasales",Epinephrine,Goutte(s),0.01%,
b208699a-6848-4a44-96b8-852bfb7e29b8,0,Epinephrine 2% collyre,Epinephrine,Goutte(s),2%,
9780378b-ddec-44c0-b0a1-112a9e18e0b3,0,"Epinéphrine 1mg/ml, 1ml Ampoule(s)",Epinephrine,Ampoule(s),1mg/ml,
32b6744b-5c3c-429e-b274-47cde2ef5de6,0,Epinéphrine (Adrénaline) 1mg/ml,Epinephrine (Adrenaline),ml,1mg/ml,
ee04ca31-f7d3-4a6a-9233-d74e93044d78,0,Ergocalciférol 250µgs/ml sirop,Ergocalciferol,ml,250µgs/ml,
d3f99c53-8b3a-4222-996d-12ba07791e8a,0,Ergométrine 200µgs/ml injection,Ergometrine,ml,200µgs/ml,
c7746f33-f6ce-4b89-9d12-7a6d5aa5262a,0,Ergotamine Tartrate 1mg,Ergotamine Tartrate,Comprimé(s),1mg,
884135e1-336c-4235-8fe5-b3ab00d1a186,0,Erythromycine 250mg/5ml sirop,Erythromycin,ml,250mg/5ml,
bb1d6965-13a5-40df-a768-4b79fac4281d,0,Erythromycine 125mg/5ml sirop (F/100ml),Erythromycin,ml,125mg/5ml,
ecb88de7-12e3-4304-8715-078895d3507a,0,Erythromycine 250mg,Erythromycin,Comprimé(s),250mg,
f0903e3b-4e29-4ae9-b5cd-8dc9567d95de,0,Erythromycine 500mg,Erythromycin,Comprimé(s),500mg,
5eddeda2-7165-44da-b943-5a92ff7a9eab,0,Erythromycine Stéarate 500mg sous blister,Erythromycin Stearate,Comprimé(s),500mg,
322da754-cb86-4791-bcf0-d2ccfd3f5e39,0,"Erythropoïétine Humaine recombinée 2000UI/0,3ml injection",Recombinant Human Erythropoietin,ml,"2000UI/0,3ml ",
afdaa329-43be-41d7-b297-a7f9db7d463e,0,Erythropoïétine Humaine recombinée 2000UI/ml injection,Recombinant Human Erythropoietin,ml,2000UI/ml,
66ad8efd-e7b4-48ce-8729-7ba334521d5b,0,Esters éthyliques d’acides gras iodés de l’huile d’œillette 480mg d’iode/ml 5ml injection,Ethyl Esters Of Iodized Fatty Acids Of Carnation Oil,ml,480mg/ml,
60d59359-dc58-4f93-b08e-226005d18326,0,Ethamsylate 250mg/2ml injection,Ethamsylate,ml,250mg/2ml,
8817ba32-a70c-49a3-aa39-184a73e7bf88,0,Ether éthylique 200ml solution pour application locale,Ether,ml,200ml,
8dc036e7-18f6-479b-9032-304961aedd95,0,Ethionamide 125mg,Ethionamide,Comprimé(s),125mg,
2423c5e4-91c3-482b-8100-97a1c4c80ef4,0,Ethionamide 250mg,Ethionamide,Comprimé(s),250mg,
d01a504a-2204-41ba-9cb8-decb27f6ab29,0,Ethosuximide 250mg,Ethosuximide,Comprimé(s),250mg,
882eeec6-6382-41ce-8259-c0a7af737a6d,0,Etomidate 2mg/ml injection,Etomidate,ml,2mg/ml,
18e56af5-10bd-4815-b1a4-b5f03a5c52e2,0,Etoposide 20mg/ml Ampoule(s) injection,Etoposide,Ampoule(s),20mg/ml,
cfd88ff5-78e0-463e-961a-4bd7ca832739,0,Etoposide 100mg,Etoposide,Comprimé(s),100mg,
72437543-91bb-45c6-9162-973f629f31f5,0,Fentanyl 50 µg/ml Ampoule(s),Fentanyl,Ampoule(s),50 µg/ml,
67c1783a-7742-46d3-8600-9eb279852067,0,Fentanyl 100µg/2ml Ampoule(s),Fentanyl,Ampoule(s),100µg/2ml,
83483eaa-9b2b-4d2c-bb89-5a6697ca83e3,0,Fer 100mg/ml injection,Iron,ml,100mg/ml,
636bbd39-5c78-456d-a9d1-883286109254,0,Fer + complexe B sirop FL/200ml,Iron + B Complex,ml,FL/200ml,
eb465a67-ea56-4f19-893e-17b0678ac9bb,0,Fer Acide Folique Vit B12 (FL/200ml),Iron Folic Acid Vit B12,ml,FL/200ml,
53c3e8c7-475a-48da-a11a-e1c450c88ff3,0,Ferreux Sel+Folique Acide (66mg Fe2+0.25mg),Ferrous Salt + Folic Acid,Comprimé(s),66mg +0.25mg,
a16fae82-2dc7-457d-bffa-b5727ff278e2,0,Filgastim 30mg/ml injection,Filgastim,ml,30mg/ml,
c9005cb5-8bb6-4aec-906b-2a071e91c882,0,Fluconazole 2mg/ml injection,Fluconazole,ml,2mg/ml,
5b33fa4d-2f12-4544-a431-7a4d69068c9f,0,Fluconazole 200mg/100ml injection,Fluconazole,ml,200mg/100ml,
3a6a306a-567b-488a-8e81-266858d2a23e,0,Fluconazole 400mg,Fluconazole,Comprimé(s),400mg,
2502313c-197b-4901-938d-e3fb98eacd3d,0,Fluconazole 50mg,Fluconazole,Capsule(s),50mg,
71ddbcc4-fcc1-4c76-8320-8f5816eb17a9,0,Fluconazole 50mg/5ml f/60ml sirop,Fluconazole,ml,50mg/5ml,
bc54109d-9d07-4317-a048-48d4d5f33b77,0,Fluconazole 50mg/5ml pps 50ml,Fluconazole,Comprimé(s),50mg/5ml,
2e8bcc5f-91f0-400a-a8b5-f42b0883bd24,0,Fluconazole 750mg,Fluconazole,Comprimé(s),750mg,
96a2890e-09eb-452c-a93c-f8ad803f1052,0,Fluconazole 200mg,Fluconazole,Comprimé(s),200mg,
80a43c66-adc2-4e5a-b540-80a599c9eebe,0,Fludrocortisone 100µgs,Fludrocortisone,Comprimé(s),100µgs,
ddeafac5-c9dd-40fc-ab63-dcbea4885bf1,0,"Flumazénil 0,5mg/5ml injection",Flumazenil,ml,"0,5mg/5ml ",
8f1b8939-61c0-48b2-80da-b9a00c5d3d88,0,Fluoreceïne sodique 10% injection,Fluorecein Sodium,ml,10%,
96fec354-c939-4428-86a1-73737fdfc6c9,0,Fluorescéine 1% collyre,Fluorescein,Goutte(s),1%,
d0d125dd-9181-47ec-96ad-871b7762897b,0,Fluorescéine 10% injection,Fluorescein,ml,10%,
283630bf-4789-4345-9eee-b2b5e9d6fb52,0,"Fluorométholone 0,1% collyre",Fluorometholone,Goutte(s),0.10%,
9d7a114f-cf23-4352-97f5-1bf7941fc044,0,Fluoxétine 20mg /,Fluoxetine,Comprimé(s),20mg,
41d606ba-2b4b-4276-a789-c27e883ac0e7,0,Fluphénazine 25mg/ml 5ml injection,Fluphenazine,ml,25mg/ml,
d3b0c30a-1416-4d1e-8fae-6825d050eb9c,0,Folinate de calcium 100mg/ml injection,Calcium Folinate,ml,100mg/ml,
a0bc3fe0-f04f-46ca-abca-333403b9ff63,0,Formol 1g,Formalin,Comprimé(s),1g,
c57f2a44-3a60-41a9-9ead-6829595fd84a,0,Formol 40% solution,Formalin,ml,40%,
161e913f-7526-4276-bfdf-7a8298af184b,0,Framycétine+dexaméthasone 1% Goutte(s) auriculaires,Framycetin,Goutte(s),1%,
eecd4761-3f87-4711-bf7d-0630fb38241b,0,Furosemide  40mg sous blister,Furosemide,Comprimé(s),40mg,
